x,y,values
0.841199,0.360189,5.725528
0.736431,0.733379,-1.005743
0.319173,0.13228,5.779583
0.118334,0.188846,0.963228
0.811719,0.46923,0.83876
0.135668,0.702266,-0.584494
0.173434,0.435294,1.953976
0.606806,0.901701,2.961888
0.066423,0.60087,1.756841
0.772168,0.405493,1.069298
0.444709,0.756497,-0.496214
0.136828,0.116136,-1.335661
0.307866,0.898558,-0.326931
0.30576,0.084306,4.208812
0.607752,0.165103,3.391604
0.889586,0.721218,-4.585142
0.646265,0.092149,2.396404
0.527581,0.581811,0.184819
0.652247,0.516533,0.160371
0.194751,0.609277,-0.711175
0.813764,0.021729,0.308681
0.59115,0.781384,0.051758
0.24712,0.078553,0.754635
0.633692,0.474113,0.313698
0.086625,0.536172,2.40864
0.916609,0.200671,4.037298
0.942351,0.502571,0.929687
0.655299,0.691722,-1.260556
0.43917,0.860548,-2.191327
0.226795,0.395453,4.454115
0.480507,0.223346,5.616128
0.109209,0.462455,4.271127
0.811154,0.887449,-0.776292
0.347295,0.371878,1.661817
0.344137,0.300114,2.775596
0.856886,0.32256,4.51304
0.466239,0.880522,-0.586232
0.86714,0.179797,1.177983
0.922759,0.161227,1.780056
0.519249,0.053223,3.94839
0.745113,0.627222,-0.487557
0.357687,0.055619,5.182956
0.550225,0.087816,3.249062
0.219562,0.556405,0.280126
0.440452,0.22182,7.112186
0.231495,0.57821,-0.371972
0.634531,0.28333,4.115381
0.551766,0.295766,8.80675
0.579278,0.175525,4.980683
0.045716,0.420554,5.803751
0.570397,0.849134,0.967494
0.48661,0.551278,-0.515489
0.048798,0.217243,2.079422
0.646174,0.821134,3.021981
0.961685,0.975097,-2.56539
0.198199,0.590784,0.474516
0.681621,0.029648,1.117944
0.886717,0.560723,1.853698
0.988327,0.014328,1.618068
0.957321,0.840146,0.509814
0.954788,0.897749,0.217832
0.781415,0.25037,6.15065
0.030823,0.371847,4.843123
0.940429,0.806577,0.681446
0.483528,0.692836,0.007506
0.711406,0.24358,3.9885
0.564477,0.389425,2.831404
0.934234,0.141268,1.252598
0.177401,0.785901,1.391638
0.55314,0.55668,0.17838
0.292638,0.626352,-3.292028
0.776761,0.339315,4.188844
0.631373,0.693385,-1.172757
0.984527,0.541466,1.815449
0.85034,0.813886,-3.571274
0.502205,0.924865,1.347258
0.991165,0.129686,1.940851
0.990448,0.107378,1.802956
0.582742,0.157305,4.710031
0.00621,0.829892,0.34607
0.85211,0.4748,-0.335558
0.195605,0.401678,2.262002
0.262364,0.397833,3.530692
0.123705,0.511223,4.073454
0.36112,0.075196,8.516638
0.486107,0.349157,4.234427
0.001434,0.175433,3.055269
0.801602,0.116365,2.141736
0.153872,0.15848,-0.433902
0.838529,0.132357,1.152573
0.53489,0.194858,5.303013
0.111559,0.170703,0.4702
0.675273,0.520821,1.312656
0.529717,0.383505,4.033091
0.77528,0.982238,1.466027
0.606714,0.3523,3.253872
0.307515,0.860136,0.413652
0.58883,0.367529,3.298032
0.369665,0.948775,-0.094242
0.994141,0.101717,1.605133
0.162203,0.289845,0.913879
0.83711,0.110643,0.85351
0.712566,0.518502,1.343751
0.72668,0.927871,1.443852
0.06363,0.425727,5.606262
0.252415,0.91635,-0.512453
0.896193,0.604379,0.893911
0.009689,0.575326,1.252078
0.310521,0.020768,3.169128
0.027451,0.278752,2.761836
0.162478,0.253162,1.717332
0.234775,0.572168,-0.376373
0.512566,0.159625,7.397478
0.943343,0.09926,0.644618
0.03331,0.165469,1.156225
0.926406,0.120439,0.473475
0.045869,0.716625,0.091921
0.126284,0.163317,-0.25159
0.199237,0.752682,0.725254
0.276463,0.576318,-0.766848
0.517128,0.302464,5.283692
0.534493,0.957549,0.788837
0.460151,0.567117,-1.985678
0.212207,0.273121,3.935394
0.769406,0.097398,1.450841
0.348272,0.535775,-1.652316
0.155123,0.509773,2.837629
0.218479,0.037324,-0.04761
0.767864,0.79234,-1.080885
0.444282,0.481544,0.674753
0.761868,0.164096,2.953822
0.488533,0.02089,4.299984
0.179156,0.6963,-1.283811
0.490639,0.157153,11.057684
0.926711,0.95671,-1.354369
0.335378,0.815335,1.824031
0.863539,0.521309,1.039655
0.96318,0.509346,0.704045
0.45565,0.267094,2.786386
0.940871,0.631174,0.375658
0.804883,0.767254,-4.272332
0.878569,0.045701,1.874736
0.658274,0.279484,3.652007
0.318502,0.385519,2.308995
0.202579,0.830365,0.214672
0.532494,0.390249,3.468552
0.080858,0.699763,0.1446
0.322454,0.301289,3.197342
0.727825,0.487282,1.714528
0.265675,0.269154,3.509631
0.428168,0.983764,0.056904
0.570687,0.748272,-1.150649
0.253468,0.239628,5.561174
0.994385,0.06157,2.225202
0.622889,0.993484,0.143652
0.538262,0.387289,3.303751
0.55346,0.852873,0.973808
0.75053,0.278889,3.506917
0.548196,0.434607,2.534458
0.816403,0.59469,0.359385
0.04184,0.978286,4.13781
0.406195,0.915557,-1.321391
0.626444,0.7626,-1.456462
0.343725,0.393423,0.388628
0.947204,0.536675,1.629108
0.500679,0.856291,-0.478182
0.743832,0.825193,-0.495683
0.188525,0.822751,0.271771
0.462516,0.8636,-1.673788
0.406134,0.167117,6.632162
0.148272,0.509758,3.454293
0.021408,0.899153,-0.002107
0.652903,0.40444,0.887828
0.585367,0.854429,1.335999
0.923781,0.636286,-0.075519
0.364309,0.083131,10.788311
0.613672,0.239261,4.317294
0.690898,0.346685,0.976435
0.510246,0.029236,3.590044
0.419486,0.867414,-1.81017
0.009705,0.050324,-0.935235
0.752697,0.95433,1.400413
0.004303,0.617258,0.662054
0.057786,0.906203,0.845201
0.75967,0.024781,0.316792
0.64921,0.48716,-0.141656
0.297383,0.039872,2.161128
0.331426,0.318395,3.013394
0.863783,0.679286,-2.308246
0.919173,0.301686,2.412045
0.131823,0.112123,-1.46383
0.169574,0.542657,0.77777
0.328481,0.285618,2.82988
0.719509,0.782681,-0.018045
0.340581,0.881376,-0.285948
0.201648,0.080735,0.423411
0.559762,0.630274,0.043348
0.007797,0.786542,-0.544238
0.10013,0.877272,0.867351
0.018509,0.51458,4.414939
0.277577,0.893599,-0.382325
0.218799,0.399573,4.362578
0.03444,0.393362,4.95921
0.131197,0.282536,1.648808
0.324468,0.01236,2.262215
0.977203,0.979141,-4.482166
0.327474,0.317662,3.122302
0.777691,0.126543,1.745126
0.060685,0.111101,-0.587798
0.658717,0.449393,1.42282
0.195315,0.201221,2.501629
0.962432,0.769284,0.285604
0.555886,0.397513,2.718824
0.163439,0.668269,-0.566247
0.464729,0.686717,-0.106176
0.341161,0.862287,-0.197929
0.892103,0.850278,-0.136648
0.069749,0.932708,1.866085
0.616556,0.795605,0.386483
0.770275,0.5337,1.395926
0.399222,0.229267,5.371283
0.579171,0.845579,0.858068
0.974578,0.027893,2.087431
0.601205,0.189441,4.599678
0.61883,0.63386,0.420591
0.134203,0.229435,1.084525
0.738582,0.149187,3.060813
0.343236,0.556863,-2.434026
0.00264,0.960479,3.679222
0.857572,0.791684,-3.569559
0.352544,0.048432,3.793461
0.531533,0.335149,3.243666
0.18381,0.035615,0.457532
0.493187,0.255741,5.124158
0.124346,0.548394,2.322709
0.097841,0.45359,4.181935
0.451362,0.274144,2.485827
0.263203,0.762173,0.113441
0.890135,0.473564,0.682126
0.4589,0.602747,-1.665758
0.415885,0.203647,7.43705
0.000381,0.681697,1.275562
0.184619,0.662425,-0.604888
0.098756,0.559487,2.205233
0.497475,0.026764,4.654482
0.000107,0.486824,4.274646
0.440864,0.309224,2.708977
0.147448,0.133333,-1.141
0.741222,0.702495,-1.091731
0.45034,0.108751,30.2689
0.959152,0.621744,0.601706
0.569665,0.885649,1.615007
0.89514,0.830365,-0.947919
0.199878,0.405203,2.326358
0.431495,0.251179,5.101456
0.465492,0.971725,0.618339
0.417121,0.355337,3.827367
0.935271,0.415732,1.83493
0.871794,0.011261,0.948426
0.875868,0.627161,0.372071
0.16614,0.057694,0.758161
0.928557,0.189868,4.359234
0.412696,0.467445,-0.563809
0.068681,0.632319,1.63594
0.141863,0.744717,-0.965163
0.362295,0.955169,-0.454459
0.248325,0.956725,-0.607822
0.436194,0.987747,-0.205708
0.562722,0.479362,1.425928
0.136431,0.442161,1.307609
0.902571,0.100465,1.537639
0.176455,0.562387,0.821782
0.341222,0.807584,2.105277
0.93637,0.713283,-0.768015
0.170428,0.122377,-0.568044
0.538628,0.574121,-0.029504
0.076783,0.143175,-1.356776
0.440436,0.368536,2.348287
0.615412,0.646281,0.236418
0.833341,0.597559,0.899021
0.546197,0.194171,6.05795
0.093187,0.767895,-0.380108
0.378317,0.927306,-0.056138
0.503273,0.034409,4.599338
0.619379,0.644419,0.276546
0.638254,0.877195,2.932976
0.822339,0.955428,-0.333304
0.85684,0.952575,-0.107155
0.534371,0.434791,3.428503
0.62948,0.167773,3.556321
0.994156,0.570138,1.837376
0.758404,0.620691,-0.550813
0.226184,0.805798,0.520146
0.472847,0.041627,6.734063
0.843229,0.240421,3.219086
0.389487,0.30277,4.373037
0.661585,0.634546,0.578637
0.087312,0.203449,2.10646
0.6327,0.996155,0.61868
0.498222,0.34815,3.595697
0.406271,0.258549,4.216233
0.718853,0.011292,0.843921
0.469276,0.863157,-1.121847
0.580209,0.756558,-0.530899
0.105364,0.352422,2.123423
0.094774,0.023224,0.273008
0.097841,0.832746,0.465327
0.000351,0.37763,3.74145
0.642603,0.911452,3.443605
0.674754,0.421332,0.864763
0.902617,0.857191,0.522419
0.437186,0.35758,3.008814
0.149187,0.194308,0.903041
0.357275,0.817884,1.325018
0.789105,0.339467,5.115322
0.776562,0.598779,-0.064673
0.487724,0.691691,0.178167
0.715389,0.41059,0.371347
0.728405,0.681315,-0.450313
0.031891,0.129686,1.469295
0.445884,0.776532,-1.207564
0.180545,0.024598,-0.341721
0.99147,0.555749,1.693695
0.833738,0.20032,2.181473
0.405417,0.821271,-1.165008
0.340566,0.302815,2.78308
0.04271,0.733455,-0.09389
0.032105,0.591791,1.050423
0.498466,0.363287,4.653333
0.874739,0.404273,2.777397
0.478569,0.761379,-1.128339
0.721721,0.32462,0.713018
0.361746,0.910384,-0.229514
0.703822,0.396323,0.030952
0.535378,0.14168,4.538484
0.756115,0.685649,-1.870478
0.207279,0.317311,3.426769
0.667521,0.858885,3.755833
0.838773,0.990555,0.185371
0.313756,0.120714,6.378634
0.823117,0.121874,1.119419
0.802609,0.823468,-2.080357
0.708431,0.038529,1.268245
0.921523,0.170138,2.300975
0.197406,0.797299,1.108227
0.314687,0.827283,0.802423
0.225498,0.463828,1.34579
0.6748,0.059815,1.359847
0.014786,0.299367,3.598912
0.809415,0.887678,-0.765865
0.54461,0.127153,4.711747
0.809262,0.539544,0.735261
0.443534,0.682658,0.648236
0.411139,0.193378,6.351915
0.113725,0.496407,4.803264
0.844846,0.105745,0.922688
0.571893,0.189792,5.099564
0.363668,0.788098,1.349157
0.843214,0.525429,0.863061
0.993179,0.428229,0.307042
0.109133,0.451347,3.139339
0.183337,0.591699,0.67515
0.532784,0.752331,0.822357
0.530098,0.754284,0.908521
0.636194,0.996139,0.687064
0.021698,0.430686,6.76658
0.283543,0.917769,-0.503961
0.492699,0.040421,6.591806
0.202609,0.226673,3.250239
0.375341,0.788098,1.206468
0.13785,0.290501,1.175877
0.89662,0.216175,2.894588
0.186557,0.855558,0.793771
0.688685,0.269139,3.614737
0.37847,0.822705,0.405307
0.639811,0.168154,3.347444
0.278294,0.146563,2.855761
0.558724,0.77084,0.687429
0.128405,0.668711,-0.403483
0.344366,0.365194,1.91086
0.799847,0.666102,-1.178666
0.737163,0.72015,-0.652433
0.953521,0.985595,-3.557226
0.883253,0.355764,4.256412
0.583871,0.882887,1.709667
0.099763,0.475135,5.478173
0.74757,0.506828,0.928968
0.396674,0.271489,4.045424
0.759731,0.66627,-2.036729
0.397543,0.606256,-0.635045
0.205386,0.895354,-0.358308
0.911543,0.991516,-0.315679
0.463127,0.145312,15.966759
0.202121,0.669825,-1.334393
0.954635,0.698817,0.523427
0.128481,0.132158,-1.858242
0.355734,0.765164,1.914847
0.493843,0.62414,-0.193547
0.421256,0.175662,8.676627
0.350729,0.990692,-1.425685
0.654612,0.166155,3.704428
0.425666,0.404639,0.792835
0.273198,0.2177,5.856077
0.630594,0.973495,2.319142
0.376562,0.677852,0.655258
0.600855,0.701457,-0.769948
0.325505,0.466316,-1.352315
0.219425,0.98761,-2.159536
0.121294,0.982803,0.160811
0.529397,0.624414,0.836185
0.91136,0.72752,-2.451025
0.176333,0.538659,0.578702
0.260487,0.620768,-3.398087
0.902403,0.720592,-3.120832
0.908476,0.837293,-0.42017
0.844724,0.489387,-0.191762
0.061326,0.203265,2.680038
0.365774,0.983307,-0.672532
0.08336,0.949233,0.509131
0.889616,0.691752,-2.879482
0.767666,0.098558,1.465205
0.786481,0.148547,2.451269
0.949371,0.630365,0.579377
0.544457,0.483375,2.637835
0.559533,0.80856,1.08914
0.393835,0.902754,-0.541931
0.872602,0.287358,1.997027
0.284215,0.58732,-1.652806
0.929213,0.006485,-0.180957
0.101411,0.660212,0.938801
0.669505,0.208423,5.304126
0.371527,0.739361,1.520175
0.598566,0.506737,-0.179127
0.564462,0.370153,3.423067
0.024506,0.721691,0.795583
0.878599,0.191272,2.140349
0.20116,0.451286,1.495843
0.535271,0.541711,0.405283
0.243519,0.181445,4.103424
0.987274,0.552422,1.901992
0.067521,0.616373,1.666393
0.723827,0.85478,0.90062
0.786297,0.237629,4.892413
0.407813,0.093629,15.19369
0.672404,0.588327,1.016746
0.852796,0.016358,0.945175
0.239567,0.626154,-2.361925
0.615244,0.738369,-1.389972
0.23946,0.135195,1.842465
0.261402,0.410849,2.745583
0.023377,0.944472,3.576568
0.793317,0.247303,5.92955
0.112627,0.740276,-1.089463
0.211902,0.578607,0.311221
0.533135,0.538262,0.320863
0.69221,0.386481,0.586438
0.578119,0.099687,1.71451
0.271748,0.365805,5.069913
0.80885,0.955749,-0.079979
0.309804,0.608438,-3.236916
0.48983,0.839704,-0.471421
0.560845,0.175769,5.625166
0.168566,0.49688,2.597161
0.808759,0.412558,2.580763
0.192493,0.861585,0.578523
0.388098,0.788281,1.317883
0.860746,0.543893,1.016774
0.836439,0.547509,0.979174
0.971405,0.275547,3.072419
0.804654,0.726604,-5.267749
0.216281,0.874846,0.278804
0.886412,0.764416,-3.159437
0.519371,0.624659,0.479531
0.942443,0.928679,-0.423403
0.022202,0.22089,1.425971
0.101503,0.637461,0.690106
0.712215,0.201266,5.433754
0.294255,0.613199,-3.360381
0.984436,0.008606,1.189418
0.991745,0.088884,1.86388
0.665309,0.587411,0.609279
0.793515,0.964508,0.867083
0.223484,0.905669,-0.733804
0.808667,0.084657,2.257978
0.084321,0.556832,2.181813
0.664668,0.440208,1.125483
0.253391,0.975372,-1.655303
0.537835,0.505318,1.092168
0.364126,0.744472,1.767423
0.45272,0.763653,-0.9815
0.833783,0.087617,0.681453
0.812634,0.106676,1.61863
0.82681,0.881758,-0.802065
0.941619,0.399344,1.185436
0.719173,0.584405,1.055161
0.029328,0.811856,0.154838
0.356863,0.288792,3.730898
0.366796,0.630518,-0.829567
0.7505,0.356313,1.312131
0.018448,0.830457,0.294919
0.913588,0.254276,2.259844
0.281437,0.206455,5.070055
0.431495,0.566445,-1.961118
0.461494,0.315816,3.243106
0.272511,0.134813,2.504122
0.344182,0.742245,2.083562
0.34966,0.954742,-0.532552
0.518303,0.339452,3.07728
0.047211,0.093217,-0.65118
0.030304,0.059205,-0.33175
0.394781,0.801144,0.4481
0.796597,0.764706,-4.086868
0.113451,0.192554,1.408497
0.521202,0.334859,3.24978
0.555657,0.104479,2.78846
0.004135,0.639796,1.543153
0.622812,0.707652,-1.77258
0.805142,0.886793,-0.681322
0.013214,0.083299,0.239842
0.695506,0.348745,0.887359
0.197208,0.908125,-0.360791
0.399588,0.605188,-0.695236
0.389212,0.824384,-0.347195
0.15555,0.856672,0.9817
0.361151,0.107591,12.246868
0.949554,0.412222,1.617849
0.738766,0.085405,1.586082
0.501335,0.050767,6.012632
0.418158,0.12221,18.092525
0.432502,0.806607,-0.510983
0.982635,0.671489,1.517116
0.144533,0.579522,1.25973
0.555688,0.696193,-0.928843
0.897902,0.275395,2.009314
0.113359,0.037522,0.446204
0.995529,0.642405,1.349496
0.279759,0.01854,1.464097
0.144701,0.009888,0.122038
0.470558,0.471321,1.495997
0.275731,0.442832,0.537899
0.947234,0.475669,0.871719
0.739239,0.955566,1.625287
0.05069,0.46424,5.862316
0.249622,0.537179,-0.223153
0.830167,0.057679,0.688321
0.551888,0.381201,3.554696
0.245563,0.178317,3.7771
0.469764,0.132616,19.222538
0.546258,0.282231,10.947876
0.860456,0.008301,0.765924
0.981674,0.473503,0.821098
0.1776,0.202869,2.134032
0.553552,0.863279,1.329105
0.475532,0.30663,2.715736
0.240452,0.992706,-1.894176
0.848203,0.792523,-3.478297
0.170382,0.963729,-0.781617
0.78558,0.839628,-1.575221
0.305669,0.338186,4.550409
0.550454,0.511894,0.091813
0.239872,0.839597,0.730852
0.308202,0.01416,2.654243
0.653483,0.102388,2.593254
0.856229,0.301534,3.45043
0.963607,0.47187,1.130366
0.87361,0.916411,0.606412
0.732494,0.211307,4.060901
0.039872,0.725368,-0.088959
0.690501,0.432868,0.660365
0.001785,0.717876,1.269173
0.48574,0.97937,1.094177
0.11165,0.010178,0.259228
0.822568,0.435233,1.31385
0.726635,0.764782,-0.584069
0.65359,0.438788,0.975656
0.029282,0.05745,-0.547717
0.707729,0.177615,4.986894
0.951751,0.317632,0.767999
0.875547,0.73875,-5.821213
0.118883,0.892195,0.724198
0.614649,0.574762,-0.654099
0.922744,0.21677,4.349998
0.285283,0.856565,0.634616
0.184222,0.823453,0.505508
0.246479,0.70312,-1.063361
0.562341,0.344274,3.753341
0.277638,0.64831,-3.661921
0.498192,0.416327,4.010115
0.025727,0.027405,-1.863048
0.699214,0.562295,1.706334
0.833814,0.898207,-0.554773
0.977157,0.844709,0.212711
0.815518,0.50837,0.215315
0.472297,0.487282,1.789145
0.588464,0.430793,0.915529
0.765408,0.054765,0.68001
0.358206,0.418448,-1.012648
0.384253,0.767697,1.725136
0.919219,0.587243,1.392386
0.047608,0.835538,0.563337
0.435233,0.449866,0.811358
0.435233,0.566796,-1.848711
0.012421,0.746639,0.221625
0.322194,0.816709,1.052565
0.836378,0.485481,-0.078443
0.836332,0.871229,-1.125446
0.86389,0.401389,2.913968
0.661204,0.515801,0.556843
0.559838,0.469627,1.716443
0.751629,0.154803,2.921655
0.726696,0.423774,0.945149
0.151431,0.467124,1.484155
0.343465,0.791867,1.880347
0.02771,0.310735,3.506901
0.715435,0.721324,-0.777123
0.572595,0.010483,0.560016
0.888273,0.477699,0.242801
0.739757,0.359335,0.788093
0.850278,0.427115,2.235455
0.681697,0.725261,-1.444128
0.209491,0.414115,2.79883
0.824872,0.328389,6.023333
0.630228,0.617365,0.499061
0.831418,0.920623,0.138823
0.247807,0.933639,-1.081037
0.306722,0.266758,2.615216
0.560296,0.191104,6.473481
0.539437,0.847684,0.937459
0.954147,0.719707,-0.181021
0.051453,0.284398,2.828631
0.232212,0.506416,0.476772
0.492592,0.183337,8.93118
0.250263,0.830777,0.653487
0.257191,0.004883,0.185731
0.615747,0.74818,-1.554267
0.219516,0.427253,2.812756
0.896361,0.995666,0.220502
0.689403,0.036591,1.13807
0.710231,0.903471,0.959368
0.582513,0.42121,1.465287
0.25626,0.676234,-1.986947
0.82678,0.211246,2.587044
0.303548,0.596521,-2.804434
0.542885,0.202182,5.822422
0.907881,0.366125,2.097958
0.55433,0.335348,4.733069
0.176745,0.565667,1.005056
0.783352,0.774746,-2.725115
0.733501,0.505501,1.283409
0.820844,0.962524,-0.100165
0.474189,0.951354,0.714012
0.744167,0.912154,0.642868
0.682719,0.449622,1.509188
0.131533,0.565423,2.001498
0.74873,0.836576,-0.36477
0.409842,0.152117,10.751118
0.354482,0.775219,2.027857
0.371359,0.296178,4.481215
0.763195,0.956847,0.912708
0.314641,0.50837,-1.07627
0.699596,0.178759,4.762446
0.986343,0.462882,0.661919
0.114565,0.933776,-0.033173
0.778759,0.995422,1.180439
0.051865,0.705867,-0.319367
0.876677,0.318379,5.216904
0.008499,0.430671,5.401103
0.091737,0.643748,1.43623
0.427756,0.839658,-1.897147
0.491341,0.050736,7.619573
0.73434,0.911269,0.617345
0.691722,0.211673,6.000654
0.647227,0.381262,1.315121
0.006348,0.553521,2.345396
0.421546,0.525307,-1.370326
0.979278,0.682872,1.554418
0.887327,0.697642,-3.094266
0.282856,0.230518,4.921211
0.687343,0.700191,-0.613859
0.122133,0.825223,-0.164022
0.382574,0.063554,6.510647
0.217334,0.673136,-1.466443
0.34641,0.501549,-0.936944
0.992752,0.439109,0.21634
0.347219,0.095476,8.164005
0.788693,0.41532,1.211756
0.39649,0.611597,-0.601632
0.507195,0.515831,1.559324
0.212329,0.790372,0.640527
0.284703,0.550652,-0.740974
0.833249,0.02121,0.751133
0.640894,0.962844,4.064013
0.286656,0.021302,1.825251
0.879835,0.832685,-1.962386
0.559838,0.937285,0.756087
0.471717,0.539498,-0.018428
0.640375,0.404639,1.203283
0.340185,0.047395,3.865419
0.440192,0.196536,7.36017
0.020233,0.364385,4.021466
0.015625,0.356619,3.847659
0.178561,0.164111,0.349494
0.669245,0.420218,0.808159
0.062516,0.674525,1.263084
0.048875,0.643351,1.775157
0.893767,0.892317,0.279796
0.712459,0.349126,0.58664
0.633478,0.348592,2.296617
0.44242,0.067521,19.189448
0.499565,0.307408,4.63839
0.102541,0.183764,0.981006
0.23537,0.367208,4.743615
0.390143,0.98735,0.201736
0.378134,0.583642,-2.05323
0.027741,0.841596,-0.032649
0.735485,0.63769,-0.698483
0.175204,0.239689,1.486786
0.101472,0.071427,-1.012179
0.195163,0.66154,-1.060998
0.194736,0.972305,-1.525769
0.662287,0.543542,0.899681
0.817304,0.681483,-1.721845
0.473701,0.656519,0.32838
0.753246,0.518364,0.940644
0.740322,0.724132,-0.757447
0.159792,0.602777,0.810597
0.733379,0.312398,0.850309
0.38262,0.386313,0.859994
0.357488,0.591211,-3.129821
0.974594,0.496605,0.929967
0.821378,0.185519,2.247067
0.298817,0.809369,0.993332
0.216159,0.612146,-1.079121
0.611383,0.515877,-0.142748
0.252552,0.48838,0.497957
0.263111,0.02443,0.931542
0.450507,0.927108,0.30656
0.438361,0.652354,0.650422
0.820401,0.301625,4.24703
0.709392,0.733684,-1.000876
0.641489,0.699474,-1.36877
0.883345,0.346639,4.770313
0.75552,0.850675,-0.181593
0.166339,0.661204,-0.551842
0.139162,0.182208,0.210859
0.411566,0.539727,-2.510593
0.758328,0.207538,2.739903
0.393881,0.094636,13.215789
0.516442,0.679194,0.178007
0.521294,0.853559,0.677421
0.565469,0.506798,-0.083382
0.19379,0.663478,-0.990816
0.421302,0.881178,-1.421139
0.912749,0.228489,3.086305
0.945266,0.183505,4.019551
0.129488,0.642283,0.34971
0.502144,0.786709,0.538998
0.375723,0.983413,-0.201498
0.582498,0.576593,-1.42803
0.868269,0.364294,3.950436
0.423697,0.467475,0.066174
0.415473,0.17026,7.84662
0.183841,0.300237,2.949467
0.565194,0.515801,-0.519284
0.823484,0.655406,-0.802248
0.761761,0.223148,3.317307
0.655222,0.649714,0.157818
0.425681,0.609293,-0.986503
0.753613,0.860655,0.011316
0.478172,0.427848,2.717557
0.67245,0.340627,0.836594
0.530236,0.559548,0.150657
0.23975,0.951644,-0.822304
0.818204,0.13138,1.430125
0.693568,0.165133,3.224538
0.433799,0.863432,-1.979865
0.52224,0.937331,0.829847
0.023529,0.857191,-0.148591
0.557595,0.646616,-0.175914
0.362127,0.771221,1.98806
0.210468,0.529442,0.604019
0.118547,0.648737,0.446295
0.427466,0.493156,-0.67717
0.577218,0.038666,2.113825
0.588418,0.828397,0.909026
0.45745,0.5944,-1.914279
0.526162,0.662318,0.44906
0.584649,0.61915,0.130924
0.905257,0.077119,2.179415
0.092592,0.735302,-0.493772
0.457801,0.36611,2.752299
0.201755,0.724788,-0.317462
0.116823,0.831739,0.290006
0.964431,0.100175,1.216031
0.755535,0.060258,0.748356
0.880415,0.427512,2.229478
0.194202,0.888808,0.308871
0.406332,0.185107,5.394057
0.315602,0.095308,6.09234
0.042496,0.063142,-0.575606
0.962356,0.061814,1.621419
0.910674,0.305135,2.795357
0.54963,0.268482,13.078089
0.210361,0.015488,0.286918
0.550301,0.668345,-0.61618
0.040528,0.929534,2.155101
0.437827,0.813397,-0.868534
0.317632,0.787503,1.355947
0.621424,0.215381,5.593052
0.971359,0.46688,1.03761
0.56611,0.314168,5.871738
0.593683,0.724468,-0.956856
0.059754,0.176165,1.207691
0.430671,0.671794,0.766826
0.217304,0.14551,1.66918
0.687419,0.868116,3.358267
0.431159,0.280583,3.896115
0.753582,0.552529,0.693501
0.032441,0.970748,5.332043
0.191699,0.53164,1.232353
0.914275,0.148257,0.752183
0.98526,0.640391,1.547085
0.464424,0.006165,3.819886
0.770291,0.984817,1.334355
0.450782,0.253605,4.588389
0.507622,0.303227,5.39636
0.978668,0.331609,0.323614
0.913695,0.682506,-0.318569
0.809277,0.398322,2.827056
0.230854,0.545647,0.179192
0.887694,0.423545,2.579659
0.579873,0.634592,-0.06472
0.961532,0.785657,0.56743
0.995377,0.614633,1.060189
0.590295,0.639246,-0.146402
0.435874,0.954131,0.153104
0.045228,0.5514,2.421192
0.001373,0.524819,3.566298
0.776226,0.255268,5.485468
0.741802,0.563607,0.730505
0.808148,0.964233,0.371619
0.626749,0.691676,-1.15581
0.326864,0.566552,-3.740759
0.933333,0.951873,-1.27752
0.554742,0.49723,0.885422
0.326848,0.708415,1.322116
0.737545,0.777829,-0.212936
0.289235,0.707271,-0.581424
0.604334,0.491127,-0.232503
0.310735,0.505257,-0.918321
0.004532,0.254368,1.838609
0.589364,0.584207,-1.761857
0.730175,0.418631,0.774995
0.255833,0.254353,5.197451
0.386282,0.937636,-0.677188
0.468223,0.682231,0.073632
0.083467,0.719615,0.19671
0.449516,0.284565,2.610922
0.787533,0.472679,1.495511
0.929488,0.98526,-1.9329
0.405493,0.837629,-1.24407
0.804364,0.815427,-1.986703
0.512444,0.642618,0.590939
0.091844,0.005509,0.209257
0.541405,0.704158,-1.070476
0.344427,0.517372,-1.45144
0.501305,0.472206,2.272871
0.595468,0.212329,6.242584
0.318227,0.054322,4.353277
0.999405,0.529198,1.063047
0.311513,0.09485,5.430547
0.150118,0.150744,-0.715505
0.085206,0.858396,0.677039
0.038743,0.787442,-0.498834
0.026856,0.238773,1.788242
0.148486,0.235615,1.406019
0.390372,0.377539,1.922385
0.580865,0.945892,1.636144
0.128145,0.757748,-0.536199
0.059297,0.84387,0.254374
0.817716,0.480247,0.65745
0.42063,0.995178,0.110976
0.637552,0.32987,1.387382
0.65626,0.753796,-1.652599
0.609659,0.915145,3.503102
0.169131,0.253895,1.635996
0.018341,0.573144,1.393391
0.944503,0.288624,2.771507
0.892164,0.053605,2.027034
0.974655,0.849378,0.189884
0.887282,0.29366,3.055494
0.068528,0.200137,3.063142
0.513268,0.967102,1.434205
0.414405,0.418677,0.393252
0.347555,0.797345,1.746114
0.384497,0.809232,0.356193
0.593362,0.626413,-0.006726
0.424857,0.15613,10.603012
0.806546,0.993164,0.704375
0.964675,0.544305,2.347231
0.657328,0.925719,3.551214
0.220798,0.186816,4.368183
0.908827,0.660639,-0.862728
0.274174,0.53843,-0.57454
0.086503,0.908232,1.544627
0.554742,0.825803,0.32695
0.271183,0.706752,-1.476921
0.50248,0.783581,0.505638
0.700374,0.670527,-0.678838
0.418311,0.4477,0.132397
0.10837,0.589273,1.506009
0.584558,0.142199,3.291166
0.750454,0.893675,-0.333595
0.673152,0.778195,-0.858479
0.188342,0.42153,1.618616
0.522332,0.814252,1.419305
